bảo ông quân sao	bảo ông quân sao
bảo ông qân sao	bảo ông quân sao
bảo cái là bảo	bảo cái là bảo
cái gì	cái gì
mua trứng gà đây á	mua trứng gà đây á
ừ thế mai ta ấy sau mai hỏi ssu	ừ thế mai ta ấy sau mai hỏi sau
ừ hơi nợt h	ừ hơi nực
mua cho nhung cái gì	mua cho nhung cái gì
ừ mua được nhưng mà có ci điều là mùa nắng thế này thì nó không được ấy lắm thôi kệ nó quả nào ấy thì thôi ừ nhưng mà ở đây mà mua mua mua phải trả phải	ừ mua được nhưng mà có cái điều là mùa nắng thế này thì nó không được ấy lắm thôi kệ nó quả nào ấy thì thôi ừ nhưng mà ở đây mà mua mua mua phải trả phải
trứng gà mình nếu mà ngày mùa người ta không bán là trứng vịt ở đây á nó ngon nó đỏ nó đỏ lòng nó đỏ như là lòng trứng gà mà chứng trới	trứng gà mình nếu mà ngày mùa người ta không bán là trứng vịt ở đây á nó ngon nó đỏ nó đỏ lòng nó đỏ như là lòng trứng gà mà trứng vịt
trứng ng vịt ạ đây ngon ắmừ thế à y	trứng vịt ở đây ngon lắm ừ nếu mà ấy thì
mai bắt đầu cúng từ páng	mai bắt đầu cúng từ sáng
cúng từ sáng thì ờ thì cúng ấy thôi còn các cụ già ra ấy kinh ấy lại các già ở làng các cụ ra là bắt đầu vào kho cúng từ g	cúng từ sáng thì ờ thì cúng ấy thôi còn các cụ già ra ấy kinh ấy lại các già ở làng các cụ ra là bắt đầu vào khoa cúng từ
sáng thì sáng thì người ta sáng thì ông thầy về nhà mình cúng thế xong về sau bắt đầu cả nhà mấy lại đưa ông ra chùa rước ảnh của ông đi ấy rước ảnh của ông đi xong rồi	sáng thì sáng thì người ta sáng thì ông thầy về nhà mình cúng thế xong về sau bắt đầu cả nhà mấy lại đưa ông ra chùa rước ảnh của ông đi ấy rước ảnh của ông đi xong rồi
xong rồi ra đấy bắt đầu người ta mấy lại cúng phật xong về sau cúng gia tiên thì đến chiều mới vào cúng môi lập đ ăn	xong rồi ra đấy bắt đầu người ta mấy lại cúng phật xong về sau cúng gia tiên thì đến chiều mới vào cúng mới lập đàn
thì tầm một giờ mới bắt đầu vào đàn hả	thì tầm một giờ mới bắt đầu vào đàn hả
ôi về cũng lên tối bằng tầm giờ mai chưa chắc đã xong	ôi về cũng lên tối bằng tầm giờ mai chưa chắc đã xong
hả	hả
ừ hôm nọ thì đám nhà bà tịch thế nhưng mà nhà mình thì bởi vì cũng nhiều ờ nhà mình thì cũng nhiều các cụ quần áo lắm nên cái lúc ấy người ta đọc thì cũng lâu	ừ hôm nọ thì đám nhà bà tịch thế nhưng mà nhà mình thì bởi vì cũng nhiều ờ nhà mình thì cũng nhiều các cụ quần áo lắm nên cái lúc ấy người ta đọc thì cũng lâu
nó còn phụ thuộc vào nhiều mới lại ít cơ con ạ cũn chưa biếhết được nhưng mà chắc cũng phải đến tối	nó còn phụ thuộc vào nhiều mới lại ít cơ con ạ cũng chưa biết được nhưng mà chắc cũng phải đến tối
hả	hả
trình mấy trượng mấy lại cánh nhà bác trình với bác trượng ừ cánh mà nhà những người ngày trước làm cho bà ấy	trình mấy trượng mấy lại cánh nhà bác trình với bác trượng ừ cánh mà nhà những người ngày trước làm cho bà ấy
ừ mấy vừa xong gần xong bác trình bác cũng lên để bốc bát hương cho bác bình để mai bác ấy lên chùa thế trình là cũng vừa lên về há	ừ mấy vừa xong gần xong bác trình bác cũng lên để bốc bát hương cho bác bình để mai bác ấy lên chùa thế trình là cũng vừa lên về ừ thế
ừ thế phải bốc bát hương bác ấy chứ	ừ thế phải bốc bát hương bác ấy chứ
thế mà lại buồn hả	thế mà lại buồn hả
ừ thì chắc thì cũng chỉ đến gần gần tối gì đấy đáng chừng như vậy kể mà đám nhà bà tịch thì hôm nọ chắc cái tầm muộn thà cán tôi an ở đán mưn tình á đám nhà ấy đám nhà nhà bà tịch không phải là cánh	ừ thì chắc thì cũng chỉ đến gần gần tối gì đấy áng chừng như vậy kể mà đám nhà bà tịch thì hôm nọ chắc cái tầm muộn thì xong tối à là đám nhà tình à đám nhà ấy đám nhà nhà bà tịch không phải là cánh
rượg g cháng hằn ngờ cánh thằng nghun	trượng cánh thằng cánh thằng nhuần
cạnh chánh thằng nhuần ừ cánh thằng trượng người ta làm ấy người ta lẹm nganh lắm chác chũng chịần gần tối là xong cánh thằng trượng làm nhanh lắm	cạnh chánh thằng nhuần ừ cánh thằng trượng người ta làm ấy người ta làm nhanh lắm ừ chắc cũng chỉ gần tối là xong cánh thằng trượng làm nhanh lắm
àả ừ thì mìn cũng mợi cán thì ằng trượng	dạ ừ thì mình cũng mượn cánh thằng trượng
không hôm nay đi mua ở chợ chứ không thịt thịt thì nó nó mỡ ấy hôm nay sáng lại đánh tiết canh cho đặc	không hôm nay đi mua ở chợ chứ không thịt thịt thì nó nó mỡ ấy hôm nay sáng lại đánh tiết canh cho đặc
không phương án ấy nhưng mà bảo là nhà ăn ít rồi lãng phí vất đi thế thì lãng phí hôm qua cũng cũng mua giò thịt rẻ thìm đấy nghời ta giết người ta giết thì lấy luôn là vài	không phương án ấy nhưng mà bảo là nhà ăn ít rồi lãng phí vất đi thế thì lãng phí hôm qua cũng cũng mua giò thịt rẻ thì đấy người ta giết người ta giết thì lấy luôn là vài
cỗ lòng ngon ở ngay thịt người ta lấy thì lấy nay ngay cả tim cả ấy là lấy luôn thôi không giết thủ thiếc thứi ăn vởà đâ tám bà giờ thìi toàn là mua tí giò cái thịt	cỗ lòng ngon ở ngay thịt người ta lấy thì lấy nay ngay cả tim cả ấy là lấy luôn thôi không giết thủ thiếc thì ăn vào đâu thế mà giò toàn là mua tí giò cái thịt
ngon gói thôi chứ còn thịt tàn	ngon gói thôi chứ còn thịt toàn
mua tất ở chợ ừ thế là các thứ gà ghiếc tất rồi mò thì thôi thì cũng làm cho bình thường cũng trung bình chứ cũng không ấy lắm ừ	mua tất ở chợ ừ thế là các thứ gà ghiếc tất rồi mò thì thôi thì cũng làm cho bình thường cũng trung bình chứ cũng không ấy lắm ừ
ờ giỗ thì anh chị khả công với khả hẹn về nhưng mà vừa xong chị ấy điện về bảo anh anh anh khả người ta lại đi du lịch ở bên trung quốc bởi vì anh ấy là trưởng đoàn còn chị công thì cái con thằng	ờ giỗ thì anh chị khả công với khả hẹn về nhưng mà vừa xong chị ấy điện về bảo anh anh anh khả người ta lại đi du lịch ở bên trung quốc bởi vì anh ấy là trưởng đoàn còn chị công thì cái con thằng
khánh nó ốm nó độc sốt đến mấy tháng nay mai phải đi cho đi hà nội	khánh nó ốm nó độc sốt đến mấy tháng nay mai phải đi cho đi hà nội
cứi thằng con của thằng khái y ha	cái thằng con của thằng khánh ấy ừ
con nhà thằng khánh đấy nó sốt đến mấy tháng nay rồi nó cứ sốt nó không khỏi ả i ừ bảo cứ quanh quẩn ở thái bì h nó khôg	con nhà thằng khánh đấy nó sốt đến mấy tháng nay rồi nó cứ sốt nó không khỏi hả ừ bảo cứ quanh quẩn ở thái bình nó không
khỏi mai phải cho nó đi hà nộ	khỏi mai phải cho nó đi hà nội
ừ nhưng mà cứ để nó sốt vậy ừ	ừ nhưng mà cứ để nó sốt vậy ừ
ấy nó ừ thế mới mì cư chúng lời đây nó chủ qua lắm cái cái hôm qua tao đi lại đi mời khắp cả cái hà cái hà hà	ấy nó ừ thế mới phải ấy mẹ bọn chúng nó ở đây nó chủ quan lắm cái cái hôm qua tao đi lại đi mời khắp cả cái hà cái hà hà
hà con mợ cừ á nó cũng có chửa năm tháng rồi mà nó cúm đế hơn tháng nay bani bảo cúm nhến hn tháng nay nhưng mà vẫn chẻ gỗ vẫn thay iếc bảo ăn được thì ăn không ăn được thì thôi làm bát	hà con mợ cừ á nó cũng có chửa năm tháng rồi mà nó cúm đến hơn tháng nay rồi nó bảo cúm đến hơn tháng nay nhưng mà vẫn chẻ gỗ vẫn thay iếc bảo ăn được thì ăn không ăn được thì thôi làm bát
cháo rồi đi ngủ nó bảo thế mà nó bị cúm đếnh hơn tháng nay nri	cháo rồi đi ngủ nó bảo thế mà nó bị cúm đến hơn tháng nay rồi
ôi đéo mẹ bố chúng nó chúng nó lều lắm thế lại con cái thế con cái việt thì nhà đang sửa nhà làm nhà ông vừa mới rót phích nước ra thì cháu giật ngay cái phích thế là bỏng mẹ cái phích nước	ôi đéo mẹ bố chúng nó chúng nó liều lắm thế lại con cái thế con cái việt thì nhà đang sửa nhà làm nhà ông vừa mới rót phích nước ra thì cháu giật ngay cái phích thế là bỏng mẹ cái phích nước
vừa rót xong vào chân gớm chạy chạy mẹ khóc con con cái con cái việt đấy số tiền gần thả hị hôm qua hôm kia thế thì hôm qua tao lại mời thì thấy thấy cái cái cái cái hà nó kể	vừa rót xong vào chân gớm chạy chạy mẹ khóc con con cái con cái việt đấy bố tiên nhân nó hả bị hôm qua hôm kia thế thì hôm qua tao lại mời thì thấy thấy cái cái cái cái hà nó kể
chện uệ á	chuyện thế
không biết lúc đấy ta mời gớm mời nhanh nhanh chóng chóng thì chạy vào làng không thì cái cừ nó bảo là nó vào thì lúc bấy giờ nó đang ngủ lúc gần gần tối nó vào thì nó đang ngủi có đâo mẹ hế là chái tàn ch ci	không biết lúc đấy tao mời gớm mời nhanh nhanh chóng chóng thì chạy vào làng không thì cái cừ nó bảo là nó vào thì lúc bấy giờ nó đang ngủ lúc gần gần tối nó vào thì nó đang ngủ chả ấy đéo mẹ thế là cái con cái
can le ì con việt ấy thế là vội vàng đổ ngay nước mắm vào chân ối giờ ơi nó khóc khóc chết cha chết lặng người lên mẹ khóc con khóc rồi chạy thế xong về sau chẳng biết ngâm chân chẳng biết	con cái con việt ấy thế là vội vàng đổ ngay nước mắm vào chân ối giờ ơi nó khóc khóc chết cha chết lặng người lên mẹ khóc con khóc rồi chạy thế xong về sau chẳng biết ngâm chân chẳng biết
dì này lại lại ai người ta cho mật gấu lại bôi vào thoi i nó chẳng biết cái gì nó đúng là khổ trẻ	dì này lại lại ai người ta cho mật gấu lại bôi vào ôi nó chẳng biết cái gì nó đúng là khổ trẻ
ché bảo là thiện quá cái rolá phích nước vừa mới róđ xhăng	khéo bảo là thiện quá cái rolex phích nước vừa mới rót xong
dẹ chúng nó ở nhà con ở nhà con cái mới lại chúng nó chủ quan lắm chúng nó không ấy đâu chúng nó chủ quan lắm ừ ừ chúng nó không ấy đâu nó không cẩn thận được	mẹ chúng nó ở nhà con ở nhà con cái mới lại chúng nó chủ quan lắm chúng nó không ấy đâu chúng nó chủ quan lắm ừ ừ chúng nó không ấy đâu nó không cẩn thận được
hả	hả
ở viện hôm xưa thấy bảo hôm xưa ông mất nó không về thế là thấy nó làm ở chỗ gần chú hưởng đấy thế là thôi để bố	ở viện hôm xưa thấy bảo hôm xưa ông mất nó không về thế là thấy nó làm ở chỗ gần chú hưởng đấy thế là thôi để bốn
ừ à đức hả	ờ đức hả
lưức hả nhe lộc nói không	đức hả nghe lộc nói không
đang làm gì đó	đang làm gì đó
hả đang làm cái gì đang làm cái gì	hả đang làm cái gì đang làm cái gì
đag làm cái gì đang làm cái gì	đang làm cái gì đang làm cái gì
hồi nãy uống cà phê mấy giờ về	hồi nãy uống cà phê mấy giờ về
hả	hả
hồ quai giì đi tiệu thể nào	hồi qua giờ đi siêu thị nào
à co op mrart á hả con đào tống ba luôn	à co op mart á hả con đào tống ba luôn
